TIMES,VPU,CPU,THERMOCOUPLE
4001.619775056839,65.26386260986328,62.3,49.75
4002.6206760406494,64.95662689208984,62.8,50.0
4003.621741294861,64.69934844970703,63.3,50.0
4004.622729063034,65.06072998046875,63.7,50.0
4005.6325232982635,65.31448364257812,62.3,50.0
4007.6295762062073,65.00848388671875,63.3,49.75
4008.632155895233,65.31675720214844,63.3,50.0
4009.6334409713745,65.5753173828125,63.7,49.75
4010.634082555771,65.36964416503906,61.8,50.0
4012.6299254894257,65.11070251464844,62.8,49.75
4013.7917153835297,65.52400207519531,61.8,50.25
4015.633190870285,65.00853729248047,62.8,49.75
4016.6392335891724,65.5747299194336,63.3,50.0
4017.641422510147,65.677490234375,62.8,50.0
4018.642182826996,65.83269500732422,62.3,49.5
4020.4006407260895,65.41978454589844,62.3,50.25
4021.656259059906,65.21480560302734,63.3,49.75
4022.662339925766,65.5234603881836,62.3,50.0
4024.6541509628296,64.9057846069336,63.7,50.0
4025.6564078330994,65.62432098388672,63.7,50.0
4026.6606738567352,65.31707763671875,62.8,50.0
4027.8906059265137,65.42015838623047,62.8,50.0
4029.6672558784485,65.36835479736328,62.8,50.25
4030.6730213165283,65.11070251464844,62.8,50.0
4032.671001434326,65.058837890625,63.3,49.75
4033.6828565597534,65.67646026611328,62.8,50.0
4035.6757168769836,65.57553100585938,63.3,50.25
4036.6768939495087,65.05921173095703,62.8,50.25
4037.678403377533,65.21351623535156,62.3,50.0
4039.679560661316,64.85418701171875,62.8,49.75
4040.6857450008392,65.57380676269531,62.8,50.0
4041.687902212143,65.67672729492188,62.3,50.25
4042.688843727112,65.42129516601562,62.3,50.5
4043.689603805542,65.3686752319336,63.3,49.75
4044.690473794937,65.05802154541016,62.8,49.75
4046.7061791419983,65.72918701171875,63.3,50.5
4048.1819689273834,65.36834716796875,63.7,49.5
4049.689906358719,65.21502685546875,63.3,49.5
4050.879075050354,65.47299194335938,61.8,50.0
4052.6974189281464,65.21502685546875,62.8,49.75
4053.700052499771,65.31837463378906,63.3,50.0
4054.7009015083313,65.26699829101562,63.3,50.5
4055.7027685642242,65.16283416748047,62.8,50.25
4056.96954536438,65.26705169677734,62.3,50.25
4058.712711572647,65.36915588378906,62.8,50.25
4059.713142633438,65.3172378540039,63.3,50.0
4060.713284254074,65.73004913330078,63.3,50.25
4061.9448804855347,65.1103286743164,63.3,50.0
4063.188653230667,65.16191864013672,63.3,49.75
4064.722329854965,65.16283416748047,63.3,49.75
4065.7276780605316,65.36781311035156,62.3,50.0
4067.021030187607,65.4207534790039,63.3,50.0
4068.729718208313,65.31751251220703,62.3,50.25
4069.741893053055,65.41978454589844,61.8,49.75
4071.7369792461395,65.26467895507812,63.3,50.0
4072.73828625679,65.42021179199219,63.3,50.0
4075.228564977646,65.36813354492188,62.8,50.0
4076.7440757751465,65.31890869140625,63.3,50.0
4077.7474966049194,65.31826782226562,62.8,50.0
4078.749327659607,65.36991119384766,62.3,49.75
4079.755134344101,65.62648010253906,63.3,50.0
4081.750492334366,65.1118392944336,62.3,50.0
4083.1042306423187,65.16251373291016,63.3,49.5
4084.270181417465,65.36835479736328,63.3,50.0
4085.7501363754272,65.26467895507812,62.8,50.0
4087.029790878296,65.52243041992188,62.8,49.75
4088.757436990738,65.42140197753906,62.8,50.0
4089.761687517166,65.31816101074219,62.3,50.0
4091.7604188919067,65.41978454589844,62.3,49.75
4092.763181447983,65.88455200195312,62.3,50.0
4093.7642500400543,65.67764282226562,62.8,50.0
4096.265183925629,65.6255111694336,62.8,49.75
4097.773100137711,65.36991119384766,62.8,49.75
4098.917513132095,65.62605285644531,63.3,50.0
4100.828355312347,65.47175598144531,63.7,50.25
4103.357750177383,65.31621551513672,61.8,49.75
4104.8022792339325,65.57542419433594,62.8,49.75
4107.009159564972,65.72908020019531,63.7,50.0
4108.797270298004,65.4204330444336,63.3,49.75
4109.798822402954,65.57462310791016,63.3,49.75
4110.80489897728,65.4207534790039,63.7,50.25
4111.806609392166,65.36732482910156,62.8,50.0
4113.01417016983,65.36921691894531,63.3,49.5
4114.433633804321,65.3687744140625,63.7,49.75
4115.80862569809,65.26634979248047,61.3,49.5
4116.813278198242,65.11296844482422,61.8,50.0
4118.8074152469635,65.83155822753906,63.3,50.0
4119.866966962814,65.31707763671875,62.8,50.0
4121.810226678848,65.11156463623047,63.3,49.75
4122.817696094513,65.72929382324219,62.3,50.0
4123.818628787994,65.78115844726562,63.3,50.0
4124.81959438324,65.52351379394531,62.8,49.5
4125.820780515671,65.52291870117188,62.8,50.0
4126.822073698044,65.16310119628906,62.8,50.25
4127.822389125824,65.11156463623047,63.3,50.25
4128.823611736298,65.05775451660156,62.8,50.0
4130.819894313812,65.26737213134766,63.3,50.0
4131.823189973831,65.26591491699219,63.7,49.75
4132.833697080612,65.62615966796875,62.8,49.75
4135.1539442539215,65.1629409790039,62.8,50.0
4136.84436416626,65.00821685791016,63.3,50.0
4137.845967292786,65.21464538574219,62.3,50.0
4138.847345352173,65.88235473632812,62.8,49.5
4139.849491596222,65.36732482910156,62.8,49.5
4140.853130817413,65.00669860839844,61.8,50.0
